User_ID,Product_ID,Product_Category_1,Purchase
1000319,P00120042,1,15179
1000319,P00304642,2,6659
1000319,P00326742,11,5947
1000319,P00067942,5,5245
1000319,P00361942,1,4229
1000319,P00083242,11,1473
1000319,P00320442,6,16178
1000319,P00152742,5,5419
1000319,P00366942,8,6018
1000319,P00370342,8,7973
1000320,P00338542,1,15839
1000320,P00026042,8,10005
1000321,P00003242,8,8070
1000321,P00113342,1,15460
1000321,P00149142,11,4612
1000321,P00214642,11,1525
1000321,P00100442,2,16014
1000321,P00181942,11,3215
1000321,P00035542,3,13200
1000321,P00139742,8,8038
1000322,P00086042,8,9982
1000322,P00025442,1,19389
1000322,P00213242,5,7187
1000323,P00034742,5,8780
1000323,P00295942,2,9651
1000323,P00296042,8,7838
1000323,P00289942,3,8424
1000323,P00189042,8,9886
1000323,P00085442,12,1714
1000324,P00312742,15,4198
1000325,P00157542,8,10038
1000325,P00067942,5,6984
1000325,P00134942,5,8667
1000326,P00051942,5,3661
1000326,P00227742,5,7045
1000326,P00207042,5,5426
1000326,P00359042,2,6431
1000326,P00120042,1,15310
1000326,P00052842,10,18440
1000326,P0097242,1,15474
1000326,P00121142,8,9885
1000326,P00259342,5,5283
1000326,P00282242,5,3604
1000326,P00089342,8,7924
1000326,P00303342,1,15823
1000326,P00088842,8,5830
1000326,P00159442,5,5323
1000326,P00331642,12,1069
1000326,P00341242,7,12274
1000326,P00002142,1,15588
1000326,P00289242,1,11863
1000326,P00278042,1,11709
1000326,P00144642,1,8173
1000326,P00122542,11,5895
1000326,P00295342,2,9523
1000326,P00255842,16,20398
1000326,P00319042,5,8574
1000326,P00323642,8,5996
1000326,P00101542,13,762
1000326,P00252442,8,5831
1000326,P00211142,5,7069
1000327,P00307942,6,16523
1000327,P00297542,8,7874
1000327,P00173342,1,11596
1000327,P00287642,8,9719
1000327,P00115742,6,20483
1000327,P00177342,8,8087
1000327,P00089042,13,563
1000327,P00120542,8,8044
1000327,P00366542,5,7092
1000327,P00330342,5,5278
1000327,P00296942,8,8142
1000327,P00332142,8,7827
1000327,P00188442,5,8878
1000327,P00110142,7,16838
1000327,P00370042,1,4064
1000328,P00044442,1,11752
1000329,P00130242,8,5889
1000329,P00350942,3,5515
1000329,P00117942,5,7100
1000329,P00105142,1,7838
1000329,P00030842,1,8272
1000329,P00320742,1,11709
1000329,P00033342,5,7046
1000329,P00101042,5,5251
1000329,P00169742,1,11987
1000329,P00352242,1,15275
1000329,P00181742,11,1491
1000329,P00211142,5,5248
1000329,P00047942,5,1812
1000329,P00130442,3,8339
1000329,P00078242,5,3435
1000329,P00059842,5,3463
1000329,P00072842,5,1940
1000329,P00322042,5,7022
1000329,P00033642,5,5388
1000329,P00335242,5,3747
1000329,P0096642,2,9835
1000329,P00198242,2,3758
1000329,P00335842,5,2011
1000330,P00080342,1,19527
1000330,P00174842,17,10366
1000331,P00214842,14,14934
1000331,P00267742,5,6874
1000331,P00248742,5,7111
1000331,P00013742,5,5260
1000331,P00048742,5,5449
1000331,P00113642,8,9884
1000331,P00213742,8,7829
1000331,P00002542,8,9735
1000331,P00052242,8,7932
1000331,P00158042,8,8107
1000331,P00319342,5,7074
1000331,P00113142,1,15849
1000331,P00304442,1,15827
1000331,P00047742,16,8521
1000331,P00155142,1,4356
1000331,P0009842,8,3938
1000331,P00052742,16,8750
1000331,P00127242,1,19272
1000331,P00161242,1,7613
1000331,P00036242,5,6958
1000331,P00025342,6,12174
1000331,P00271042,6,20566
1000331,P00288942,1,19539
1000331,P00312842,16,8691
1000331,P00370642,8,9972
1000331,P00309342,16,16928
1000332,P00005742,8,9942
1000333,P00117842,5,8707
1000333,P00058142,3,8409
1000333,P00279942,8,3911
1000333,P00331542,5,5368
1000333,P00109842,8,2316
1000333,P00188742,8,7941
1000333,P00178942,5,5479
1000333,P00287342,5,8894
1000333,P00343042,5,5302
1000333,P00313342,5,3549
1000333,P00100442,2,3559
1000333,P00322042,5,5377
1000333,P00100642,5,7045
1000333,P00192242,3,10998
1000334,P00025942,8,7932
1000334,P00084242,8,7916
1000334,P00001742,8,10031
1000334,P00221342,1,11642
1000335,P00116842,2,12745
1000335,P00275842,2,9959
1000335,P00233442,1,7794
1000335,P00242742,1,4383
1000335,P00142942,1,4004
1000335,P00107242,10,4829
1000335,P00111542,2,9718
1000335,P00114042,5,5231
1000335,P00260042,5,8661
1000335,P00129642,5,3464
1000336,P00157542,8,6041
1000337,P00128542,1,7939
1000337,P00260642,3,13445
1000337,P00082242,11,4562
1000337,P00278942,1,19691
1000338,P00125942,1,15837
1000338,P00249742,1,11813
1000338,P00129042,1,8048
1000338,P00288242,5,6970
1000338,P00034842,5,6945
1000338,P00159442,5,6949
1000338,P00053942,1,15251
1000338,P00184242,9,9662
1000338,P00121342,1,11618
1000338,P00117542,18,2314
1000338,P00209842,5,5147
1000338,P00013742,5,7153
1000338,P00302642,16,16622
1000338,P00313342,5,8772
1000338,P00113142,1,15792
1000338,P00085542,5,8744
1000338,P00111742,15,8750
1000339,P00126042,8,9728
1000339,P00349442,6,16302
1000339,P00285742,8,6195
1000339,P00289042,8,10015
1000339,P00101142,8,8080
1000339,P00318742,1,11443
1000340,P00190742,3,5536
1000340,P00084442,13,962
1000340,P00243542,11,4552
1000340,P00169642,5,5442
1000340,P00237542,1,18951
1000340,P00153742,8,6008
1000340,P00035542,3,13708
1000342,P00010542,2,9952
1000342,P00221442,1,15902
1000342,P00057642,1,15785
1000342,P00222042,1,3962
1000342,P00178942,5,6941
1000342,P0096342,8,7820
1000342,P00127442,1,15383
1000342,P00356742,5,7159
1000342,P00105142,1,15211
1000343,P00184242,9,18362
1000343,P00155242,3,10909
1000343,P00041942,5,5305
1000343,P00358342,11,3146
1000343,P00112342,13,753
1000343,P00115642,8,6147
1000343,P00221942,1,8316
1000344,P00073842,1,15738
1000344,P00026042,8,2217
1000344,P00127742,1,11505
1000344,P00183442,1,15470
1000345,P00080342,1,19565
1000345,P00265242,5,8593
1000346,P00042742,5,8685
1000346,P00066942,8,2162
1000346,P00085842,12,1768
1000346,P00284742,5,8691
1000346,P0096542,3,13339
1000346,P00254242,5,8821
1000346,P00131542,8,10032
1000346,P00117442,5,8768
1000346,P00118842,5,6885
1000346,P00177942,5,8882
1000346,P00077042,5,7192
1000346,P00210542,5,6863
1000346,P00086342,8,9866
1000346,P00109942,8,7954
1000346,P00315642,8,9746
1000346,P00201442,1,19284
1000346,P0099442,6,20027
1000347,P00034742,5,6872
1000347,P00108542,5,8566
1000347,P00126042,8,7866
1000347,P00034842,5,5217
1000347,P00052642,5,7175
1000347,P00085942,2,16177
1000348,P00337142,12,347
1000348,P00178142,8,8118
1000348,P00090942,1,15835
1000349,P00210542,5,1991
1000349,P00271042,6,8560
1000349,P00358342,11,2995
1000349,P00338442,1,12051
1000349,P00293242,8,10039
1000349,P00031042,8,9803
1000349,P00111242,1,15265
1000349,P00230842,8,7786
1000349,P00263542,16,16425
1000349,P00250942,11,3195
1000349,P00210942,5,7091
1000349,P00142142,1,11550
1000349,P00265442,5,3684
1000349,P00351842,5,6971
1000349,P00114542,5,6989
1000349,P00006842,5,3627
1000350,P00126142,8,5934
1000350,P00106742,3,10773
1000350,P00156842,4,2068
1000350,P00174442,5,8611
1000350,P00075442,5,5315
1000350,P00046142,1,15397
1000351,P00240142,5,2026
1000351,P00184942,1,19578
1000351,P00278642,5,6991
1000351,P0097242,1,7668
1000351,P00070042,1,15792
1000352,P00278642,5,8877
1000352,P00216342,3,13359
1000352,P00220442,5,8894
1000352,P00217342,1,11453
1000352,P00112542,1,15438
1000352,P00127442,1,15569
1000352,P00118742,5,7173
1000352,P00124842,11,3027
1000352,P00120942,8,7920
1000352,P00280742,6,16218
1000352,P00195042,6,12186
1000352,P00253542,8,10063
1000352,P00324642,8,7830
1000352,P00211042,5,8864
1000352,P00228342,1,15482
1000352,P00222942,1,11824
1000352,P0098742,8,8125
1000352,P00223542,1,12122
1000352,P00073642,8,7881
1000352,P00026642,8,8027
1000352,P00296242,8,5915
1000352,P00041842,6,16379
1000352,P00356742,5,3692
1000352,P00144042,2,6812
1000352,P00214842,14,14928
1000352,P00040942,16,12609
1000352,P00043842,8,6204
1000352,P00032142,5,3653
1000352,P00302642,16,8857
1000352,P00000542,5,5211
1000352,P00035642,8,5881
1000352,P00173942,1,15774
1000352,P00105042,5,5399
1000352,P00291242,8,8009
1000352,P00198842,8,5837
1000352,P00256342,5,1796
1000353,P00110942,1,15482
1000353,P00148642,6,20058
1000354,P00084842,8,9734
1000354,P00298442,16,20620
1000355,P00028842,6,16672
1000355,P00010742,1,19488
1000355,P00278942,1,15534
1000355,P00057542,3,10575
1000355,P00191942,2,13045
1000355,P00230942,5,7191
1000355,P00074342,5,7025
1000355,P00305342,5,6892
1000355,P00139942,5,8906
1000355,P00134942,5,6881
1000355,P00157142,11,1644
1000355,P00256842,5,7043
1000355,P00006442,5,5209
1000355,P00329542,1,15543
1000355,P00296042,8,8128
1000355,P00324742,2,12908
1000355,P00296242,8,7972
1000355,P00032042,1,11569
1000355,P00001042,1,15820
1000356,P00326742,11,7550
1000357,P00002042,1,4488
1000357,P00073642,8,7839
1000359,P00183142,15,13228
1000360,P00294242,4,2836
1000360,P00187742,2,13110
1000362,P00114342,1,15160
1000362,P00147942,1,11488
1000362,P00127442,1,7914
1000363,P00274142,1,15217
1000363,P00312742,15,12982
1000365,P00220442,5,7047
1000365,P00003942,5,3522
1000365,P00146742,1,15515
1000365,P00058042,8,7852
1000366,P00117942,5,8572
1000366,P00178242,8,8021
1000366,P00193642,2,10051
1000366,P00289242,1,11825
1000366,P00048742,5,8794
1000366,P00070042,1,11389
1000366,P00109542,8,5912
1000368,P00333042,5,6965
1000368,P00169442,8,7784
1000368,P00283942,5,5414
1000368,P00073642,8,7982
1000368,P00022142,1,11857
1000368,P00231242,16,16910
1000369,P00299142,5,8734
1000369,P00295942,2,12781
1000369,P00045842,5,3605
1000369,P00189842,3,5362
1000369,P00245642,5,1880
1000369,P00161442,5,6884
1000369,P00337542,5,3735
1000370,P00247542,8,5957
1000370,P00255842,16,20549
1000371,P00034742,5,2025
1000371,P00255542,5,3661
1000371,P00065042,5,5363
1000371,P00113242,1,19636
1000371,P00080342,1,19048
1000371,P00110942,1,11616
1000372,P00148442,2,9826
1000372,P00250242,5,7039
1000372,P00157642,1,11469
1000372,P00229742,1,11573
1000372,P00222042,1,11568
1000372,P00351342,1,15295
1000374,P00002142,1,19349
1000374,P00101342,6,16122
1000375,P00274942,8,10069
1000375,P00349242,8,8108
1000376,P00058042,8,9939
1000376,P00304842,8,9697
1000376,P00248142,5,7094
1000376,P00289842,1,15344
1000376,P00255942,1,19481
1000376,P00033942,5,8802
1000376,P00190542,3,13508
1000377,P00111142,1,15590
1000377,P00341342,1,11513
1000377,P00275842,2,12969
1000377,P00117442,5,5143
1000377,P00138542,5,5308
1000377,P00207942,6,16478
1000377,P00259342,5,6921
1000377,P00035842,5,5264
1000377,P00119742,5,8782
1000377,P00255842,16,20268
1000379,P00190042,3,13191
1000379,P00192042,5,5424
1000380,P00112142,1,15818
1000380,P00216742,5,5480
1000380,P00209842,5,8702
1000380,P00164842,5,5300
1000380,P00266442,5,6875
1000380,P00289342,5,7045
1000380,P00335242,5,5152
1000381,P00346242,1,15686
1000382,P00147742,1,11717
1000382,P00248142,5,8591
1000383,P00265242,5,6998
1000384,P00111242,1,19470
1000385,P00046742,1,15262
1000385,P00110942,1,19033
1000385,P00230842,8,7798
1000385,P00070542,3,10724
1000385,P00334242,1,19518
1000385,P0098242,1,8308
1000386,P00103242,8,9884
1000386,P00059442,6,20655
1000386,P00049542,8,2168
1000386,P00061542,5,3500
1000386,P00209142,5,7102
1000386,P00052442,5,6971
1000387,P00116542,5,8841
1000387,P00182742,1,11834
1000387,P00325742,2,9813
1000388,P00116842,2,13043
1000388,P00114942,1,15371
1000389,P00231242,16,4201
1000389,P00070342,1,11798
1000389,P00288542,8,9695
1000389,P00035542,3,13524
1000389,P00334242,1,19523
1000390,P00324442,11,7594
1000390,P00182442,5,6917
1000390,P00354342,5,5479
1000390,P00226442,11,4541
1000390,P00192742,11,4432
1000390,P00114742,8,10069
1000390,P00216542,8,9977
1000390,P00320442,6,12204
1000390,P00367242,11,6059
1000391,P00340042,5,8584
1000391,P00221742,1,8318
1000391,P00355642,16,8523
1000392,P00258742,5,5373
1000392,P00330642,5,5169
1000392,P00117942,5,6983
1000392,P00241742,5,6937
1000392,P00316642,4,2855
1000392,P00188542,5,7086
1000392,P00222142,5,6893
1000392,P00135342,5,5155
1000392,P00129842,6,16518
1000392,P00031042,8,9749
1000392,P00156442,8,9747
1000392,P00050342,5,3527
1000392,P00018842,8,4192
1000392,P00325742,2,6722
1000393,P00297742,8,8101
1000393,P00344242,8,7955
1000394,P00148842,6,12656
1000394,P00044442,1,11858
1000396,P00282442,5,5328
1000396,P00168142,8,9905
1000396,P00319042,5,5290
1000396,P00313342,5,8809
1000396,P00158542,5,7147
1000396,P00133742,5,5235
1000397,P00044442,1,19484
1000397,P00106042,5,5267
1000398,P00265242,5,8646
1000398,P00307342,8,5993
1000398,P00296042,8,7888
1000398,P00129642,5,8895
1000398,P00316642,4,2796
1000398,P00156742,5,8646
1000398,P00058042,8,10012
1000398,P00010842,8,9851
1000398,P00101842,6,16238
1000398,P00163442,6,8299
1000399,P00216342,3,11078
1000399,P00255742,3,10613
1000399,P00237842,5,7028
1000399,P00300042,16,16341
1000400,P00196542,5,7040
1000400,P00178242,8,7806
1000400,P00216042,5,1743
1000400,P00112442,6,15958
1000401,P00112542,1,19226
1000401,P00021142,5,7059
1000401,P00042142,1,12092
1000402,P00028842,6,20315
1000402,P00113642,8,7963
1000402,P00288942,1,15905
1000402,P00330442,5,7021
1000402,P00270142,5,3649
1000402,P00218342,5,5217
1000402,P00249542,1,11631
1000402,P00267542,1,7768
1000403,P00370242,5,8583
1000403,P00115642,8,5854
1000403,P00126142,8,5890
1000403,P00046142,1,15874
1000403,P00147742,1,15649
1000403,P00150942,6,20629
1000403,P00193542,1,19022
1000403,P00073842,1,15596
1000403,P00102942,1,15481
1000403,P00273942,5,6978
1000403,P00130442,3,10753
1000403,P00302042,5,5399
1000403,P0098342,1,15584
1000403,P00044142,8,8076
1000403,P00109542,8,9907
1000405,P00050342,5,7148
1000406,P00112142,1,15795
1000406,P00240442,6,4091
1000406,P00125942,1,11715
1000406,P00085942,2,12769
1000406,P00117542,18,3092
1000406,P00073842,1,7898
1000406,P00121642,5,5263
1000406,P00050142,5,3624
1000406,P00284042,8,7965
1000406,P00184942,1,12100
1000406,P00117942,5,7111
1000406,P00212942,5,5442
1000408,P00272842,5,8835
1000408,P00113942,8,10002
1000408,P00319342,5,8902
1000408,P00005042,6,20489
1000408,P00085942,2,15903
1000408,P00116042,8,9723
1000408,P00117442,5,6970
1000409,P00147942,1,15348
1000409,P00182142,1,12116
1000409,P00303342,1,15809
1000409,P00012142,5,8604
1000409,P00104942,5,6954
1000409,P00275642,8,7957
1000409,P00126142,8,7775
1000409,P00112442,6,20286
1000409,P00117242,8,6067
1000409,P00213742,8,8065
1000409,P00317842,8,7865
1000409,P00212942,5,6879
1000409,P00158242,6,16298
1000409,P00192942,5,7109
1000409,P00136542,5,6923
1000409,P00242742,1,15299
1000410,P00161942,5,7075
1000410,P00133742,5,7126
1000410,P00136542,5,7121
1000411,P00102342,8,9951
1000411,P00241742,5,7150
1000411,P00214142,8,6035
1000411,P00111842,8,8059
1000411,P00349442,6,12444
1000411,P00221742,1,4096
1000411,P00188442,5,1761
1000411,P00115542,8,8006
1000411,P00178342,8,8112
1000411,P00282642,5,3589
1000411,P00187442,2,13067
1000411,P00329342,5,3644
1000411,P00085642,5,5415
1000411,P00085542,5,7153
1000411,P00123842,11,4630
1000411,P00334242,1,11391
1000411,P00057742,2,13279
1000411,P00057942,1,11729
1000412,P00300242,8,6170
1000412,P00157542,8,9829
1000412,P00052842,10,18617
1000412,P00046142,1,19392
1000412,P00277442,1,19614
1000412,P00016042,1,19217
1000412,P00165442,1,15191
1000412,P00118542,5,8743
1000412,P00108642,8,2293
1000412,P00065342,2,6599
1000412,P00313342,5,8592
1000412,P00101742,12,1392
1000412,P00317842,8,7879
1000412,P00120942,8,9713
1000412,P00367942,5,8868
1000412,P00277642,2,15998
1000412,P00103042,1,15810
1000412,P00356742,5,8588
1000412,P00115342,5,6877
1000412,P00332342,5,6880
1000413,P00001742,8,9896
1000413,P0099342,5,6965
1000413,P00260042,5,8578
1000413,P00121142,8,9951
1000413,P00338442,1,12021
1000413,P00216342,3,10667
1000414,P00085242,8,9787
1000415,P00278642,5,7030
1000415,P00083842,5,6943
1000415,P00295942,2,13238
1000415,P00221442,1,11531
1000415,P00021742,5,7118
1000415,P00209642,15,17034
1000415,P00085342,10,19030
1000415,P00246342,11,6075
1000415,P00111942,8,8079
1000415,P00313142,8,7835
1000415,P00127342,1,11510
1000415,P00178142,8,8019
1000416,P00278642,5,8571
1000417,P00283142,13,744
1000418,P00057642,1,11731
1000419,P00350942,3,13338
1000419,P00083942,12,1413
1000420,P00121342,1,15184
1000420,P00115342,5,8780
1000421,P00186642,2,13035
1000422,P00105142,1,11946
1000422,P00279442,16,16261
1000423,P00250242,5,5308
1000423,P00251242,5,2029
1000423,P00220342,5,1960
1000424,P00246142,1,15802
1000424,P00352842,2,13014
1000424,P00177142,8,9932
1000424,P00350142,8,9739
1000424,P00126142,8,9779
1000424,P00123742,11,5934
1000424,P00338842,11,6042
1000424,P00368442,11,6126
1000424,P00280442,11,6123
1000424,P00064042,3,13364
1000424,P00316842,4,2769
1000424,P00128142,1,11695
1000424,P00041942,5,5170
1000424,P00074142,3,8138
1000424,P00034042,1,11887
1000424,P00289242,1,11751
1000424,P00037142,1,15905
1000424,P00247042,5,5387
1000424,P00089342,8,9847
1000424,P00322042,5,7087
1000424,P00282642,5,7088
1000424,P00176842,12,1736
1000424,P00146142,1,11947
1000424,P00320042,1,11761
1000424,P00207242,5,7098
1000424,P00335242,5,7145
1000424,P0095642,5,6939
1000424,P00206342,5,5265
1000424,P00316442,5,5246
1000424,P00218742,5,3720
1000424,P00124942,11,4671
1000424,P00267242,11,4623
1000424,P00231942,11,5966
1000424,P00193942,11,2950
1000424,P00180542,11,1494
1000424,P00226842,11,2953
1000424,P00115542,8,7782
1000424,P00104542,8,7798
1000424,P00204742,8,6060
1000424,P00285242,17,10549
1000424,P00351842,5,5258
1000424,P00232642,8,6065
1000424,P00208042,8,5826
1000424,P00282342,2,16042
1000424,P00114042,5,6888
1000424,P00257842,11,6150
1000424,P00303942,8,8107
1000424,P00103242,8,7913
1000424,P00212442,11,4603
1000424,P00307342,8,5986
1000424,P00238442,6,16323
1000424,P00354842,8,8026
1000425,P00223142,5,8882
1000425,P00051442,8,7771
1000425,P00025442,1,11916
1000425,P00258442,5,7019
1000425,P00003242,8,8007
1000425,P00118742,5,7023
1000425,P00319042,5,5331
1000425,P00346242,1,15188
1000425,P00331942,5,7143
1000425,P00193542,1,7897
1000426,P00071442,15,20755
1000426,P00265242,5,8890
1000426,P00021742,5,8643
1000426,P00240442,6,12040
1000426,P00191342,2,13129
1000426,P00339942,1,19623
1000426,P00057942,1,19551
1000426,P00244242,1,3842
1000426,P00002142,1,15169
1000426,P00015842,1,15256
1000426,P00182742,1,15573
1000429,P00330242,5,3461
1000429,P00317842,8,7915
1000429,P00238542,5,5300
1000429,P00240242,1,19497
1000429,P00310342,6,16451
1000429,P00310142,5,3523
1000429,P00145442,8,9746
1000429,P00339542,1,11493
1000429,P00277442,1,8101
1000429,P00030942,4,1390
1000429,P00242742,1,15607
1000429,P00187442,2,9969
1000429,P00211242,8,5860
1000429,P00006942,1,15488
1000429,P00296142,5,1877
1000429,P00015742,7,12661
1000430,P00120342,5,7129
1000431,P00059442,6,16263
1000433,P00144242,5,6858
1000434,P00288442,5,3427
1000434,P00122542,11,4582
1000435,P00305142,1,11914
1000435,P00153842,8,6048
1000435,P00025442,1,15498
1000435,P00062842,1,15218
1000435,P00280842,1,15620
1000435,P00182342,1,15424
1000435,P00253142,1,11815
1000435,P00102942,1,19586
1000436,P00034742,5,8822
1000436,P00198142,2,16269
1000436,P00012242,2,3780
1000436,P00065242,2,9831
1000437,P00146142,1,11468
1000438,P00026642,8,5860
1000438,P00112642,1,18999
1000438,P00030842,1,15684
1000438,P0096842,3,10947
1000438,P00130442,3,13496
1000438,P00174442,5,7169
1000438,P00219242,4,1495
1000438,P00032442,5,6943
1000438,P00145842,4,3524
1000438,P00006442,5,7004
1000438,P00145142,5,7093
1000438,P00260042,5,5353
1000438,P00112442,6,16630
1000438,P00054342,7,16544
1000438,P00223742,2,9888
1000438,P00150842,11,2988
1000438,P00232042,11,1746
1000438,P00110542,8,9907
1000438,P00254242,5,8868
1000438,P00318142,2,13129
1000438,P00177542,1,11636
1000438,P00085942,2,13270
1000438,P00350942,3,10777
1000439,P00359742,1,11968
1000439,P00110742,1,19147
1000439,P00118542,5,8795
1000439,P00210042,8,4175
1000439,P00297342,5,3612
1000442,P00319042,5,8780
1000442,P00138542,5,6920
1000442,P00196042,4,2140
1000442,P00199442,5,5242
1000442,P00042842,5,8731
1000442,P00221542,5,7083
1000442,P00195442,5,5294
1000442,P00206042,5,7093
1000442,P00112142,1,19413
1000442,P00370242,5,7130
1000443,P00059442,6,16293
1000443,P00085242,8,9792
1000444,P00316742,4,2128
1000444,P00059442,6,20603
1000444,P00031042,8,8020
1000444,P00294842,8,7900
1000444,P00121342,1,15894
1000444,P00116542,5,5245
1000445,P00059642,1,12058
1000445,P00125942,1,15742
1000445,P00368142,2,9828
1000445,P00123842,11,6123
1000445,P00127542,1,11373
1000445,P00116842,2,15974
1000445,P00153742,8,8113
1000445,P00295842,5,3610
1000445,P00181842,11,7475
1000445,P00327642,18,3136
1000446,P00178142,8,9958
1000446,P00033642,5,8617
1000446,P00112342,13,952
1000447,P00085942,2,15975
1000448,P00274942,8,10061
1000448,P00263542,16,12541
1000449,P00199442,5,7139
1000449,P00117042,1,19334
1000449,P00123742,11,6152
1000449,P00245642,5,7162
1000450,P00084342,13,760
1000451,P0009942,5,8810
1000451,P00110742,1,19506
1000451,P00126542,8,5826
1000451,P00026642,8,7845
1000451,P00110142,7,20515
1000451,P00088442,8,7911
1000451,P00176142,8,8003
1000452,P00140742,1,19707
1000452,P00129342,1,15650
1000452,P00041942,5,7139
1000453,P00229742,1,15443
1000453,P00143642,1,11850
1000453,P00000142,3,8276
1000453,P00240142,5,3505
1000453,P00134342,5,7006
1000453,P00266542,2,13180
1000453,P00211142,5,5424
1000453,P00302042,5,5317
1000453,P00040142,5,5348
1000453,P00214342,5,5396
1000453,P00321042,1,15406
1000453,P00207942,6,16703
1000453,P00158542,5,6876
1000453,P00252742,8,8129
1000454,P00112142,1,15637
1000454,P00364442,1,4400
1000454,P00059442,6,20086
1000454,P00250842,8,7788
1000454,P00111742,15,20940
1000454,P00296942,8,6150
1000454,P00309242,5,6913
1000454,P00289342,5,8905
1000454,P00056542,8,9790
1000454,P00124242,11,1587
1000454,P00199442,5,6884
1000454,P00316742,4,1419
1000456,P00251242,5,8880
1000456,P00118142,8,9795
1000456,P00221542,5,5280
1000456,P00059642,1,11902
1000456,P00057442,5,7032
1000457,P00022742,8,5993
1000457,P00250842,8,7858
1000457,P00220442,5,5359
1000457,P00046742,1,15178
1000457,P00120742,8,7874
1000457,P00144642,1,8070
1000457,P00255942,1,7851
1000457,P00192942,5,6950
1000457,P00048042,1,15339
1000457,P00054242,1,11935
1000457,P00279542,8,8106
1000457,P00051642,8,7909
1000457,P00001642,8,5903
1000457,P00057742,2,13107
1000457,P0099442,6,12635
1000457,P00002042,1,7681
1000458,P00295742,8,5931
1000459,P00265242,5,8770
1000460,P00336942,5,6947
1000460,P00195442,5,5292
1000461,P00161942,5,6972
1000461,P00077042,5,1786
1000461,P00136842,1,11762
1000461,P00304042,5,5355
1000461,P00028442,1,15864
1000461,P00127042,4,2164
1000461,P00042342,8,6102
1000461,P00166042,5,5284
1000461,P00156542,4,716
1000461,P00227542,13,952
1000461,P00302842,8,5869
1000461,P00227642,1,8305
1000461,P00315842,5,7139
1000461,P00271542,18,2302
1000461,P00233342,1,7628
1000461,P00268442,8,6127
1000461,P00118142,8,9772
1000461,P00311342,17,10393
1000461,P00088042,1,15486
1000461,P00118442,1,11784
1000461,P00173842,1,11756
1000462,P00113142,1,19659
1000462,P00295942,2,13143
1000462,P0097842,5,5321
1000462,P00117442,5,7103
1000462,P00320942,1,11587
1000463,P00100842,5,7076
1000463,P00323042,5,5327
1000463,P00356742,5,3669
1000463,P00206042,5,5145
1000464,P00256442,5,3558
1000464,P00110542,8,8090
1000465,P00086442,8,8029
1000466,P00089542,5,8634
1000466,P00258742,5,8769
1000466,P00100642,5,7101
1000466,P00215042,5,5435
1000466,P00085642,5,8618
1000466,P00100442,2,13121
1000466,P00353142,5,6853
1000466,P00086342,8,9737
1000466,P00276242,8,7973
1000466,P00031742,8,7795
1000466,P00120542,8,7758
1000466,P00176642,6,20269
1000466,P00115742,6,16310
1000466,P00052842,10,18532
1000467,P00110542,8,7943
1000467,P00350942,3,8118
1000467,P00153842,8,9883
1000467,P00115942,8,2030
1000468,P00087342,5,8700
1000469,P00177142,8,9823
1000470,P00174042,4,2070
1000471,P00323942,8,5823
1000471,P00032042,1,8298
1000473,P00335542,8,8099
1000473,P00085842,12,745
1000473,P00086042,8,10004
1000474,P00029142,8,5893
1000474,P00249642,3,13543
1000474,P00070942,3,13276
1000474,P00211442,8,5972
1000474,P00002942,2,12973
1000474,P00112642,1,7649
1000474,P0099242,8,2208
1000474,P00064042,3,10758
1000474,P00053042,5,8819
1000474,P00093642,6,16476
1000474,P00034342,5,5196
1000474,P00315642,8,6026
1000474,P00134942,5,5280
1000474,P00027642,8,4254
1000474,P00240442,6,8519
1000474,P00024942,5,5371
1000474,P00210042,8,7763
1000476,P00112142,1,15314
1000476,P00246642,15,17113
1000476,P00074642,5,6994
1000476,P00105342,1,18964
1000476,P00324742,2,16276
1000476,P00243942,1,11757
1000476,P00037142,1,15883
1000476,P00311942,2,13222
1000476,P00198742,1,18993
1000476,P00266442,5,8739
1000476,P00351842,5,5360
1000476,P00319142,5,8831
1000476,P00001142,5,7070
1000476,P00329242,5,3767
1000476,P00347142,5,7038
1000476,P00205642,5,5284
1000476,P0094342,4,2797
1000476,P00182342,1,11593
1000476,P00280242,5,7110
1000476,P00151042,5,7000
1000476,P00000342,5,5201
1000476,P00211542,5,6980
1000476,P00218942,5,1779
1000477,P00304042,5,5459
1000477,P00010742,1,19696
1000477,P00278242,1,11648
1000477,P00284842,1,19467
1000477,P00128742,1,12055
1000478,P00071442,15,21233
1000479,P00003442,4,2841
1000480,P00169742,1,11749
1000480,P00145442,8,8106
1000480,P00028842,6,12061
1000480,P00006142,8,5935
1000481,P00129642,5,1917
1000481,P00114942,1,19112
1000481,P00102142,13,578
1000481,P00285242,17,10249
1000482,P00184942,1,19400
1000482,P00175642,8,7764
1000482,P00159442,5,5219
1000482,P00222842,8,6123
1000482,P00117742,8,4187
1000482,P00054942,5,6972
1000482,P00137542,1,11513
1000482,P00002442,8,6031
1000482,P00248542,8,4228
1000482,P00026742,8,7864
1000482,P00018642,8,3981
1000482,P00054042,18,3054
1000482,P00228642,5,5183
1000482,P0098442,7,20485
1000482,P00106642,7,20443
1000482,P00114442,5,8737
1000482,P00100842,5,6987
1000482,P00228042,5,5235
1000482,P00074242,5,6947
1000482,P00053742,5,5379
1000482,P0094742,2,9649
1000482,P00238442,6,12370
1000482,P00277542,1,4124
1000482,P00217342,1,15339
1000482,P00036442,16,16706
1000482,P00064142,16,16721
1000482,P00021942,8,6020
